Open,High,Low,Close,Volume,Dividends,Stock Splits
98.25,98.5,98.0,98.25,114849,0.0,0.0
98.25,98.25,98.0,98.25,70893,0.0,0.0
98.25,98.25,98.25,98.25,51465,0.0,0.0
98.25,98.25,98.0,98.25,68250,0.0,0.0
98.25,98.25,98.25,98.25,24547,0.0,0.0
98.25,98.25,98.0,98.25,214330,0.0,0.0
98.0,98.25,98.0,98.25,23959,0.0,0.0
98.25,98.25,98.0,98.25,129011,0.0,0.0
98.25,98.25,98.0,98.25,35510,0.0,0.0
98.25,98.25,98.0,98.25,100802,0.0,0.0
98.25,98.25,98.0,98.25,40880,0.0,0.0
98.25,98.25,98.0,98.25,49051,0.0,0.0
98.25,98.25,98.25,98.25,180907,0.0,0.0
98.25,98.25,98.0,98.25,212650,0.0,0.0
98.25,98.25,98.0,98.25,26308,0.0,0.0
98.25,98.25,98.0,98.25,71254,0.0,0.0
98.25,98.5,98.0,98.0,132343,0.0,0.0
98.25,98.25,98.0,98.0,241045,0.0,0.0
98.25,98.25,98.0,98.25,34664,0.0,0.0
98.25,98.25,98.0,98.0,58401,0.0,0.0
98.25,98.25,98.0,98.25,57905,0.0,0.0
98.25,98.25,98.0,98.25,41254,0.0,0.0
98.25,98.25,98.0,98.25,47305,0.0,0.0
98.0,98.25,98.0,98.0,29530,0.0,0.0
98.0,98.25,98.0,98.0,40843,0.0,0.0
98.0,98.25,98.0,98.0,44502,0.0,0.0
98.0,98.25,98.0,98.0,43963,0.0,0.0
98.0,98.25,98.0,98.25,295300,0.0,0.0
98.25,98.25,98.0,98.0,48810,0.0,0.0
98.0,98.25,98.0,98.25,33661,0.0,0.0
98.25,98.25,97.75,98.0,1048441,0.0,0.0
98.0,98.0,98.0,98.0,60017,0.0,0.0
98.0,98.0,97.75,98.0,40836,0.0,0.0
98.0,98.0,97.75,97.75,49101,0.0,0.0
97.75,98.0,97.75,98.0,68134,0.0,0.0
98.0,98.25,97.75,98.0,310330,0.0,0.0
97.75,98.0,97.5,98.0,328699,0.0,0.0
97.75,98.0,97.75,97.75,8598,0.0,0.0
98.0,98.0,97.75,98.0,178035,0.0,0.0
98.0,98.0,97.75,97.75,17722,0.0,0.0
98.0,98.0,97.75,98.0,35158,0.0,0.0
97.75,98.0,97.75,98.0,15514,0.0,0.0
97.75,98.0,97.75,98.0,66817,0.0,0.0
98.0,98.0,97.75,98.0,55911,0.0,0.0
98.0,98.0,97.75,98.0,18706,0.0,0.0
97.75,98.0,97.75,97.75,180253,0.0,0.0
97.75,98.0,97.75,98.0,26865,0.0,0.0
97.75,98.0,97.75,98.0,172754,0.0,0.0
98.0,98.25,97.75,98.25,105330,0.0,0.0
98.0,98.25,98.0,98.0,50408,0.0,0.0
98.0,98.25,98.0,98.25,9748,0.0,0.0
